x_value,total_1,total_2 
30984,31778,16650
30985,31783,16651
30986,31783,16646
30987,31788,16646
30988,31790,16648
30989,31798,16644
30990,31796,16644
30991,31803,16643
30992,31799,16645
30993,31801,16649
30994,31796,16653
30995,31804,16655
30996,31811,16651
30997,31815,16650
30998,31816,16651
30999,31818,16653
31000,31813,16653
31001,31818,16651
31002,31818,16648
31003,31816,16652
31004,31814,16656
31005,31814,16653
31006,31811,16654
31007,31819,16654
31008,31816,16650
31009,31812,16647
31010,31820,16648
31011,31816,16645
31012,31816,16648
31013,31818,16653
31014,31814,16650
31015,31812,16656
31016,31813,16653
31017,31807,16651
31018,31802,16648
31019,31805,16649
31020,31799,16655
31021,31795,16652
31022,31791,16648
31023,31796,16653
31024,31799,16654
31025,31796,16659
31026,31802,16657
31027,31801,16654
31028,31799,16650
31029,31802,16647
31030,31807,16645
31031,31815,16648
31032,31821,16649
31033,31826,16645
31034,31826,16649
31035,31832,16648
31036,31830,16650
31037,31826,16645
31038,31824,16642
31039,31823,16638
31040,31822,16636
31041,31817,16636
31042,31823,16638
31043,31822,16638
31044,31825,16640
31045,31820,16638
31046,31818,16636
31047,31812,16636
31048,31820,16635
31049,31826,16639
31050,31829,16643
31051,31834,16641
31052,31840,16644
31053,31842,16641
31054,31837,16643
31055,31833,16643
31056,31837,16645
31057,31838,16645
31058,31835,16640
31059,31829,16643
31060,31825,16642
31061,31824,16637
31062,31821,16640
31063,31821,16643
31064,31826,16639
31065,31820,16642
31066,31820,16640
31067,31823,16643
31068,31828,16644
31069,31831,16641
31070,31833,16643
31071,31833,16647
31072,31828,16646
31073,31824,16647
31074,31831,16649
31075,31836,16647
31076,31844,16646
31077,31846,16649
31078,31852,16647
31079,31852,16649
31080,31858,16647
31081,31863,16651
31082,31862,16648
31083,31863,16647
31084,31858,16645
31085,31859,16642
31086,31865,16643
31087,31868,16642
31088,31872,16637
31089,31880,16639
31090,31886,16641
31091,31893,16645
31092,31893,16641
31093,31895,16641
31094,31902,16645
31095,31910,16643
31096,31910,16645
31097,31913,16642
31098,31910,16641
31099,31908,16641
31100,31902,16641
31101,31896,16643
31102,31902,16639
31103,31910,16634
31104,31912,16639
31105,31917,16636
31106,31918,16635
31107,31926,16631
31108,31925,16627
31109,31932,16627
31110,31932,16622
31111,31932,16627
31112,31926,16622
31113,31925,16628
31114,31927,16632
31115,31935,16632
31116,31939,16638
31117,31945,16640
31118,31948,16646
31119,31945,16643
31120,31941,16642
31121,31939,16645
31122,31947,16641
31123,31944,16643
31124,31951,16639
31125,31951,16641
31126,31956,16642
31127,31952,16643
31128,31957,16640
31129,31953,16635
31130,31948,16638
31131,31943,16633
31132,31945,16632
31133,31942,16631
31134,31943,16633
31135,31939,16638
31136,31935,16635
31137,31930,16630
31138,31932,16625
31139,31929,16621
31140,31931,16620
31141,31936,16616
31142,31942,16612
31143,31938,16617
31144,31939,16617
31145,31945,16617
31146,31946,16619
31147,31951,16622
31148,31948,16625
31149,31953,16630
31150,31956,16627
31151,31959,16626
31152,31956,16622
31153,31955,16624
31154,31950,16626
31155,31952,16624
31156,31951,16625
31157,31954,16624
31158,31956,16621
31159,31964,16620
31160,31958,16619
31161,31956,16614
31162,31952,16610
31163,31948,16611
31164,31944,16614
31165,31944,16613
31166,31942,16618
31167,31944,16618
31168,31950,16615
31169,31947,16617
31170,31948,16619
31171,31955,16617
31172,31962,16615
31173,31966,16621
31174,31961,16623
31175,31963,16626
31176,31966,16626
31177,31970,16628
31178,31965,16626
31179,31960,16626
31180,31961,16625
31181,31957,16623
31182,31965,16629
31183,31964,16630
31184,31965,16630
31185,31962,16634
31186,31963,16636
31187,31963,16641
31188,31965,16636
31189,31972,16634
31190,31973,16638
31191,31980,16637
31192,31984,16638
31193,31982,16639
31194,31981,16643
31195,31981,16649
31196,31982,16648
31197,31987,16653
31198,31993,16651
31199,32001,16651
31200,31997,16656
31201,31995,16654
31202,32000,16649
31203,31998,16653
31204,32004,16653
31205,32000,16651
31206,31994,16657
31207,31993,16660
31208,31992,16660
31209,31991,16659
31210,31989,16665
31211,31995,16660
31212,31989,16664
31213,31992,16660
31214,31990,16655
31215,31991,16657
31216,31987,16653
31217,31992,16651
31218,32000,16647
31219,32003,16650
31220,32009,16648
31221,32005,16654
31222,31999,16652
31223,31995,16651
31224,31997,16652
31225,31996,16652
31226,31991,16654
31227,31992,16657
31228,31996,16653
31229,31993,16653
31230,31988,16655
31231,31995,16655
31232,31998,16653
31233,32002,16656
31234,31996,16662
31235,31996,16660
31236,32002,16664
31237,32000,16670
31238,32001,16675
31239,32002,16677
31240,32000,16683
31241,32002,16686
31242,31997,16683
31243,32000,16682
31244,32007,16684
31245,32002,16680
31246,32010,16686
31247,32006,16687
31248,32003,16690
31249,32004,16694
31250,32001,16700
31251,32007,16702
31252,32009,16707
31253,32013,16713
31254,32017,16714
31255,32019,16714
31256,32022,16710
31257,32029,16713
31258,32037,16715
31259,32040,16719
31260,32034,16721
31261,32029,16724
31262,32037,16730
31263,32033,16731
31264,32029,16732
31265,32035,16727
31266,32037,16733
31267,32045,16739
31268,32047,16744
31269,32053,16744
31270,32059,16748
31271,32057,16749
31272,32053,16747
31273,32059,16743
31274,32058,16741
31275,32062,16740
31276,32056,16740
31277,32053,16736
31278,32049,16738
31279,32054,16741
31280,32049,16736
31281,32053,16739
31282,32056,16740
31283,32053,16736
31284,32057,16733
31285,32064,16738
31286,32065,16737
31287,32066,16742
31288,32063,16746
31289,32064,16752
31290,32060,16754
31291,32065,16753
31292,32066,16752
31293,32061,16758
31294,32065,16764
31295,32065,16765
31296,32061,16762
31297,32055,16758
31298,32059,16758
31299,32060,16758
31300,32054,16762
31301,32061,16767
31302,32063,16765
31303,32059,16760
31304,32059,16760
31305,32060,16761
31306,32064,16762
31307,32068,16760
31308,32069,16761
31309,32068,16764
31310,32071,16765
31311,32074,16763
31312,32073,16760
31313,32072,16763
31314,32078,16769
31315,32086,16775
31316,32087,16773
31317,32093,16777
31318,32100,16780
31319,32108,16776
31320,32116,16775
31321,32116,16780
31322,32110,16778
31323,32111,16781
31324,32111,16779
31325,32109,16779
31326,32103,16778
31327,32101,16780
31328,32109,16782
31329,32109,16778
31330,32108,16784
31331,32107,16785
31332,32106,16787
31333,32114,16789
31334,32114,16784
31335,32119,16780
31336,32118,16784
31337,32125,16787
31338,32126,16786
31339,32121,16788
31340,32124,16785
31341,32126,16788
31342,32125,16790
31343,32124,16788
31344,32120,16787
31345,32120,16788
31346,32123,16792
31347,32121,16791
31348,32127,16788
31349,32135,16787
31350,32139,16792
31351,32137,16788
31352,32144,16790
31353,32139,16791
31354,32134,16797
31355,32141,16795
31356,32144,16791
31357,32151,16794
31358,32159,16794
31359,32158,16795
31360,32156,16794
31361,32151,16789
31362,32151,16794
31363,32154,16798
31364,32157,16804
31365,32156,16805
31366,32155,16806
31367,32149,16810
31368,32154,16807
31369,32149,16804
31370,32145,16799
31371,32143,16794
31372,32139,16799
31373,32146,16802
31374,32154,16808
31375,32156,16810
31376,32158,16814
31377,32166,16813
31378,32169,16810
31379,32168,16810
31380,32170,16813
31381,32172,16812
31382,32171,16812
31383,32169,16809
31384,32164,16815
31385,32167,16813
31386,32165,16819
31387,32169,16816
31388,32172,16811
31389,32168,16813
31390,32173,16818
31391,32176,16816
31392,32180,16816
31393,32174,16815
31394,32179,16819
31395,32177,16820
31396,32175,16824
31397,32171,16820
31398,32167,16821
31399,32172,16819
31400,32176,16819
31401,32182,16820
31402,32187,16815
31403,32195,16813
31404,32197,16817
31405,32199,16818
31406,32202,16815
31407,32205,16815
31408,32207,16818
31409,32205,16819
31410,32200,16818
31411,32195,16816
31412,32202,16813
31413,32209,16813
31414,32216,16813
31415,32210,16808
31416,32209,16810
31417,32203,16815
31418,32206,16818
31419,32214,16821
31420,32219,16820
31421,32217,16825
31422,32215,16821
31423,32209,16823
31424,32204,16818
31425,32208,16813
31426,32213,16816
31427,32213,16821
31428,32218,16824
31429,32225,16822
31430,32225,16823
31431,32224,16825
31432,32231,16823
31433,32227,16829
31434,32226,16828
31435,32233,16834
31436,32241,16836
31437,32238,16840
31438,32243,16842
31439,32244,16848
31440,32239,16848
31441,32246,16852
31442,32253,16849
31443,32255,16852
31444,32263,16858
31445,32264,16863
31446,32269,16860
31447,32273,16857
31448,32274,16861
31449,32278,16861
31450,32285,16857
31451,32279,16857
31452,32280,16859
31453,32278,16858
31454,32275,16857
31455,32269,16863
31456,32267,16863
31457,32267,16863
31458,32264,16868
31459,32272,16864
31460,32270,16868
31461,32270,16867
31462,32274,16866
31463,32274,16870
31464,32280,16866
31465,32276,16872
31466,32270,16868
31467,32273,16864
31468,32276,16859
31469,32277,16860
31470,32281,16864
31471,32276,16866
31472,32272,16869
31473,32278,16874
31474,32280,16879
31475,32283,16881
31476,32283,16879
31477,32279,16882
31478,32281,16879
31479,32286,16882
31480,32293,16878
31481,32287,16873
31482,32286,16873
31483,32281,16868
31484,32289,16867
31485,32291,16868
31486,32295,16864
31487,32299,16859
31488,32299,16862
31489,32304,16867
31490,32309,16864
31491,32305,16868
31492,32307,16872
31493,32315,16867
31494,32318,16871
31495,32313,16872
31496,32308,16874
31497,32313,16869
31498,32318,16873
31499,32313,16870
31500,32310,16875
31501,32313,16880
31502,32309,16875
31503,32317,16877
31504,32315,16883
31505,32321,16880
31506,32322,16881
31507,32326,16879
31508,32328,16879
31509,32332,16882
31510,32330,16885
31511,32333,16886
31512,32327,16889
31513,32334,16888
31514,32342,16888
31515,32337,16888
31516,32341,16883
31517,32335,16885
31518,32331,16887
31519,32331,16883
31520,32335,16884
31521,32340,16886
31522,32336,16884
31523,32338,16883
31524,32346,16886
31525,32348,16885
31526,32356,16886
31527,32350,16885
31528,32346,16890
31529,32350,16888
31530,32357,16884
31531,32363,16886
31532,32357,16886
31533,32354,16889
31534,32351,16886
31535,32350,16889
31536,32352,16889
31537,32359,16893
31538,32366,16898
31539,32373,16894
31540,32375,16897
31541,32378,16893
31542,32385,16893
31543,32383,16896
31544,32383,16892
31545,32378,16896
31546,32382,16900
31547,32383,16897
31548,32377,16896
31549,32384,16895
31550,32390,16896
31551,32397,16902
31552,32402,16906
31553,32407,16911
31554,32402,16907
31555,32403,16908
31556,32405,16906
31557,32412,16906
31558,32410,16905
31559,32417,16911
31560,32416,16910
31561,32420,16905
31562,32422,16908
31563,32423,16913
31564,32419,16909
31565,32424,16914
31566,32430,16913
31567,32435,16915
31568,32429,16919
31569,32430,16919
31570,32426,16916
31571,32428,16912
31572,32428,16917
31573,32431,16917
31574,32426,16923
31575,32431,16926
31576,32428,16921
31577,32427,16920
31578,32434,16919
31579,32435,16922
31580,32429,16921
31581,32431,16922
31582,32430,16928
31583,32425,16928
31584,32424,16933
31585,32429,16930
31586,32435,16932
31587,32430,16932
31588,32438,16927
31589,32437,16928
31590,32445,16928
31591,32441,16928
31592,32446,16924
31593,32440,16921
31594,32446,16919
31595,32443,16915
31596,32439,16921
31597,32437,16922
31598,32439,16923
31599,32442,16929
31600,32445,16930
31601,32450,16933
31602,32450,16928
31603,32444,16933
31604,32445,16933
31605,32441,16934
31606,32442,16931
31607,32442,16933
31608,32448,16936
31609,32445,16931
31610,32441,16931
31611,32444,16935
31612,32450,16937
31613,32450,16932
31614,32452,16932
31615,32457,16935
31616,32465,16940
31617,32467,16944
31618,32463,16949
31619,32461,16953
31620,32467,16949
31621,32467,16948
31622,32465,16951
31623,32459,16955
31624,32463,16953
31625,32468,16948
31626,32476,16951
31627,32481,16952
31628,32485,16957
31629,32484,16956
31630,32486,16961
31631,32481,16957
31632,32482,16959
31633,32477,16963
31634,32480,16964
31635,32476,16964
31636,32477,16970
31637,32474,16971
31638,32479,16974
31639,32473,16978
31640,32474,16974
31641,32479,16969
31642,32476,16972
31643,32479,16972
31644,32473,16978
31645,32475,16984
31646,32470,16981
31647,32470,16979
31648,32476,16977
31649,32480,16972
31650,32477,16974
31651,32483,16969
31652,32477,16969
31653,32482,16968
31654,32481,16974
31655,32482,16970
31656,32476,16965
31657,32476,16966
31658,32474,16972
31659,32470,16976
31660,32470,16975
31661,32472,16979
31662,32478,16984
31663,32485,16989
31664,32491,16988
31665,32490,16984
31666,32498,16985
31667,32499,16985
31668,32496,16982
31669,32499,16987
31670,32506,16988
31671,32508,16985
31672,32505,16989
31673,32512,16989
31674,32514,16989
31675,32521,16986
31676,32528,16992
31677,32522,16998
31678,32520,16994
31679,32521,17000
